acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3804,139,-765,-385,245,-169,2025-01-30 09:42:28.819199,standing
-3838,137,-795,-369,419,-167,2025-01-30 09:42:28.832635,standing
-3848,124,-743,-339,449,-100,2025-01-30 09:42:28.835139,standing
-3849,88,-785,-320,406,-141,2025-01-30 09:42:28.850766,standing
-3842,72,-836,-297,443,-164,2025-01-30 09:42:28.870832,standing
-3840,78,-824,-230,424,-147,2025-01-30 09:42:28.887869,standing
-3800,117,-846,-232,392,-151,2025-01-30 09:42:28.902693,standing
-3836,145,-826,-197,412,-110,2025-01-30 09:42:28.927272,standing
-3847,93,-833,-138,440,-140,2025-01-30 09:42:28.939252,standing
-3829,71,-870,-75,505,-152,2025-01-30 09:42:28.953587,standing
-3825,94,-864,-13,496,-144,2025-01-30 09:42:28.971793,standing
-3839,79,-826,27,408,-132,2025-01-30 09:42:28.982807,standing
-3820,99,-825,50,328,-97,2025-01-30 09:42:28.998696,standing
-3862,80,-809,72,290,-109,2025-01-30 09:42:29.014955,standing
